 | 1    | Beedrill           | 16.34381% | 88183  | 16.344% | 67864  | 15.664% | 
 | 2    | Crobat             | 14.24780% | 76874  | 14.248% | 62942  | 14.528% | 
 | 3    | Jirachi            | 13.77407% | 74318  | 13.774% | 60943  | 14.067% | 
 | 4    | Hydreigon          | 12.67649% | 68396  | 12.676% | 53738  | 12.404% | 
 | 5    | Arcanine           | 12.27560% | 66233  | 12.276% | 54363  | 12.548% | 
 | 6    | Donphan            | 12.10787% | 65328  | 12.108% | 56732  | 13.095% | 
 | 7    | Florges            | 11.91141% | 64268  | 11.911% | 50222  | 11.592% | 
 | 8    | Darmanitan         | 11.42674% | 61653  | 11.427% | 48918  | 11.291% | 
 | 9    | Blastoise          | 11.02660% | 59494  | 11.027% | 49681  | 11.467% | 
 | 10   | Infernape          | 11.01233% | 59417  | 11.012% | 48205  | 11.126% | 
 | 11   | Swampert           | 10.64813% | 57452  | 10.648% | 49488  | 11.423% | 
 | 12   | Forretress         | 10.48318% | 56562  | 10.483% | 50619  | 11.684% | 
 | 13   | Chandelure         | 10.44630% | 56363  | 10.446% | 44011  | 10.158% | 
 | 14   | Galvantula         | 10.35715% | 55882  | 10.357% | 49799  | 11.494% | 
 | 15   | Raikou             |  9.68937% | 52279  |  9.689% | 40800  |  9.417% | 
 | 16   | Aggron             |  9.17746% | 49517  |  9.177% | 41315  |  9.536% | 
 | 17   | Mienshao           |  8.84552% | 47726  |  8.846% | 39028  |  9.008% | 
 | 18   | Umbreon            |  8.75952% | 47262  |  8.760% | 37378  |  8.627% | 
 | 19   | Alakazam           |  8.74766% | 47198  |  8.748% | 34637  |  7.995% | 
 | 20   | Empoleon           |  8.48114% | 45760  |  8.481% | 39432  |  9.101% | 
 | 21   | Chesnaught         |  7.70327% | 41563  |  7.703% | 33722  |  7.784% | 
 | 22   | Krookodile         |  7.70105% | 41551  |  7.701% | 33867  |  7.817% | 
 | 23   | Rotom-Heat         |  7.48253% | 40372  |  7.483% | 34752  |  8.021% | 
 | 24   | Aerodactyl         |  7.44713% | 40181  |  7.447% | 31970  |  7.379% | 
 | 25   | Cloyster           |  7.43620% | 40122  |  7.436% | 31200  |  7.201% | 
 | 26   | Goodra             |  7.39116% | 39879  |  7.391% | 31315  |  7.228% | 
 | 27   | Roserade           |  7.37948% | 39816  |  7.379% | 31476  |  7.265% | 
 | 28   | Nidoking           |  7.36410% | 39733  |  7.364% | 30420  |  7.021% | 
 | 29   | Machamp            |  7.31795% | 39484  |  7.318% | 32069  |  7.402% | 
 | 30   | Milotic            |  7.24418% | 39086  |  7.244% | 31815  |  7.343% | 
 | 31   | Espeon             |  7.06125% | 38099  |  7.061% | 29872  |  6.895% | 
 | 32   | Honchkrow          |  7.03976% | 37983  |  7.040% | 28601  |  6.602% | 
 | 33   | Absol              |  7.01622% | 37856  |  7.016% | 28832  |  6.655% | 
 | 34   | Suicune            |  6.94616% | 37478  |  6.946% | 30678  |  7.081% | 
 | 35   | Scrafty            |  6.84459% | 36930  |  6.845% | 29129  |  6.723% | 
 | 36   | Blissey            |  6.81179% | 36753  |  6.812% | 28491  |  6.576% | 
 | 37   | Tentacruel         |  6.69521% | 36124  |  6.695% | 30318  |  6.998% | 
 | 38   | Lucario            |  6.61551% | 35694  |  6.616% | 26743  |  6.173% | 
 | 39   | Trevenant          |  6.54990% | 35340  |  6.550% | 28126  |  6.492% | 
 | 40   | Porygon-Z          |  6.49652% | 35052  |  6.497% | 26057  |  6.014% | 
 | 41   | Vaporeon           |  6.39181% | 34487  |  6.392% | 28764  |  6.639% | 
 | 42   | Celebi             |  6.31397% | 34067  |  6.314% | 27549  |  6.359% | 
 | 43   | Entei              |  6.30266% | 34006  |  6.303% | 26651  |  6.151% | 
 | 44   | Azelf              |  6.27245% | 33843  |  6.272% | 29601  |  6.832% | 
 | 45   | Haxorus            |  6.18145% | 33352  |  6.181% | 24105  |  5.564% | 
 | 46   | Starmie            |  6.13382% | 33095  |  6.134% | 25839  |  5.964% | 
 | 47   | Porygon2           |  6.12307% | 33037  |  6.123% | 26101  |  6.024% | 
 | 48   | Flygon             |  6.11046% | 32969  |  6.110% | 26694  |  6.161% | 
 | 49   | Sharpedo           |  5.98536% | 32294  |  5.985% | 24054  |  5.552% | 
 | 50   | Snorlax            |  5.84394% | 31531  |  5.844% | 25100  |  5.793% | 
 | 51   | Noivern            |  5.74071% | 30974  |  5.741% | 23944  |  5.527% | 
 | 52   | Toxicroak          |  5.25308% | 28343  |  5.253% | 22382  |  5.166% | 
 | 53   | Ampharos           |  5.16671% | 27877  |  5.167% | 21452  |  4.951% | 
 | 54   | Serperior          |  4.93263% | 26614  |  4.933% | 21085  |  4.867% | 
 | 55   | Kingdra            |  4.92244% | 26559  |  4.922% | 20635  |  4.763% | 
 | 56   | Hippowdon          |  4.10398% | 22143  |  4.104% | 19457  |  4.491% | 
 | 57   | Sceptile           |  3.95292% | 21328  |  3.953% | 16193  |  3.738% | 
 | 58   | Diancie            |  3.87638% | 20915  |  3.876% | 17508  |  4.041% | 
 | 59   | Pidgeot            |  3.67825% | 19846  |  3.678% | 15530  |  3.585% | 
 | 60   | Nidoqueen          |  3.07701% | 16602  |  3.077% | 14049  |  3.243% | 
 | 61   | Shaymin            |  3.03920% | 16398  |  3.039% | 12614  |  2.911% | 
 | 62   | Ambipom            |  2.42128% | 13064  |  2.421% | 11315  |  2.612% | 
 | 63   | Medicham           |  2.37179% | 12797  |  2.372% | 10584  |  2.443% | 
 | 64   | Weezing            |  2.23909% | 12081  |  2.239% | 10106  |  2.333% | 
 | 65   | Jolteon            |  2.21499% | 11951  |  2.215% | 9472   |  2.186% | 
 | 66   | Shuckle            |  2.20888% | 11918  |  2.209% | 10349  |  2.389% | 
 | 67   | Quagsire           |  2.17941% | 11759  |  2.179% | 9785   |  2.259% | 
 | 68   | Cresselia          |  2.16013% | 11655  |  2.160% | 9453   |  2.182% | 
 | 69   | Whimsicott         |  2.07636% | 11203  |  2.076% | 9330   |  2.153% | 
 | 70   | Slurpuff           |  2.02947% | 10950  |  2.029% | 8145   |  1.880% | 
 | 71   | Bronzong           |  2.01816% | 10889  |  2.018% | 9579   |  2.211% | 
 | 72   | Yanmega            |  1.93087% | 10418  |  1.931% | 8042   |  1.856% | 
 | 73   | Froslass           |  1.85284% | 9997   |  1.853% | 8965   |  2.069% | 
 | 74   | Houndoom           |  1.85099% | 9987   |  1.851% | 7489   |  1.729% | 
 | 75   | Zoroark            |  1.81392% | 9787   |  1.814% | 4596   |  1.061% | 
 | 76   | Dragalge           |  1.77833% | 9595   |  1.778% | 7540   |  1.740% | 
 | 77   | Cofagrigus         |  1.76351% | 9515   |  1.764% | 8029   |  1.853% | 
 | 78   | Slowking           |  1.73589% | 9366   |  1.736% | 7656   |  1.767% | 
 | 79   | Gligar             |  1.69289% | 9134   |  1.693% | 7997   |  1.846% | 
 | 80   | Amoonguss          |  1.52164% | 8210   |  1.522% | 6670   |  1.540% | 
 | 81   | Doublade           |  1.49791% | 8082   |  1.498% | 6745   |  1.557% | 
 | 82   | Tornadus           |  1.45177% | 7833   |  1.452% | 6563   |  1.515% | 
 | 83   | Reuniclus          |  1.44936% | 7820   |  1.449% | 6050   |  1.396% | 
 | 84   | Alomomola          |  1.43249% | 7729   |  1.432% | 6501   |  1.501% | 
 | 85   | Eelektross         |  1.36466% | 7363   |  1.365% | 6029   |  1.392% | 
 | 86   | Steelix            |  1.36391% | 7359   |  1.364% | 6251   |  1.443% | 
 | 87   | Banette            |  1.36225% | 7350   |  1.362% | 6017   |  1.389% | 
 | 88   | Jellicent          |  1.34872% | 7277   |  1.349% | 6189   |  1.429% | 
 | 89   | Hitmonlee          |  1.24771% | 6732   |  1.248% | 5281   |  1.219% | 
 | 90   | Rhyperior          |  1.18729% | 6406   |  1.187% | 5321   |  1.228% | 
 | 91   | Cobalion           |  1.18173% | 6376   |  1.182% | 5316   |  1.227% | 
 | 92   | Kyurem             |  1.13632% | 6131   |  1.136% | 4547   |  1.050% | 
 | 93   | Ninjask            |  1.12557% | 6073   |  1.126% | 5428   |  1.253% | 
 | 94   | Cinccino           |  1.07516% | 5801   |  1.075% | 4612   |  1.065% | 
 | 95   | Dugtrio            |  1.02548% | 5533   |  1.025% | 4245   |  0.980% | 
 | 96   | Dusclops           |  0.97581% | 5265   |  0.976% | 4316   |  0.996% | 
 | 97   | Mismagius          |  0.97137% | 5241   |  0.971% | 4137   |  0.955% | 
 | 98   | Spiritomb          |  0.95580% | 5157   |  0.956% | 4183   |  0.965% | 
 | 99   | Exploud            |  0.93096% | 5023   |  0.931% | 3727   |  0.860% | 
 | 100  | Hitmontop          |  0.90872% | 4903   |  0.909% | 4061   |  0.937% | 
 | 101  | Tangrowth          |  0.86201% | 4651   |  0.862% | 3756   |  0.867% | 
 | 102  | Registeel          |  0.86127% | 4647   |  0.861% | 3958   |  0.914% | 
 | 103  | Electivire         |  0.85367% | 4606   |  0.854% | 3519   |  0.812% | 
 | 104  | Drapion            |  0.84941% | 4583   |  0.849% | 3816   |  0.881% | 
 | 105  | Escavalier         |  0.84089% | 4537   |  0.841% | 3726   |  0.860% | 
 | 106  | Gastrodon          |  0.83903% | 4527   |  0.839% | 3792   |  0.875% | 
 | 107  | Abomasnow          |  0.82421% | 4447   |  0.824% | 3635   |  0.839% | 
 | 108  | Regirock           |  0.80530% | 4345   |  0.805% | 3706   |  0.855% | 
 | 109  | Ludicolo           |  0.80104% | 4322   |  0.801% | 3464   |  0.800% | 
 | 110  | Rotom-Mow          |  0.80030% | 4318   |  0.800% | 3543   |  0.818% | 
 | 111  | Camerupt           |  0.76193% | 4111   |  0.762% | 3327   |  0.768% | 
 | 112  | Pangoro            |  0.75359% | 4066   |  0.754% | 3205   |  0.740% | 
 | 113  | Golbat             |  0.75322% | 4064   |  0.753% | 3385   |  0.781% | 
 | 114  | Glalie             |  0.74340% | 4011   |  0.743% | 3028   |  0.699% | 
 | 115  | Malamar            |  0.71152% | 3839   |  0.712% | 2997   |  0.692% | 
 | 116  | Sigilyph           |  0.70670% | 3813   |  0.707% | 2934   |  0.677% | 
 | 117  | Aromatisse         |  0.70559% | 3807   |  0.706% | 2939   |  0.678% | 
 | 118  | Uxie               |  0.70170% | 3786   |  0.702% | 3426   |  0.791% | 
 | 119  | Magneton           |  0.68149% | 3677   |  0.681% | 2997   |  0.692% | 
 | 120  | Braviary           |  0.67853% | 3661   |  0.679% | 2895   |  0.668% | 
 | 121  | Heliolisk          |  0.67445% | 3639   |  0.674% | 2800   |  0.646% | 
 | 122  | Clawitzer          |  0.67371% | 3635   |  0.674% | 2913   |  0.672% | 
 | 123  | Delphox            |  0.67093% | 3620   |  0.671% | 2809   |  0.648% | 
 | 124  | Meloetta           |  0.64257% | 3467   |  0.643% | 2620   |  0.605% | 
 | 125  | Shedinja           |  0.63720% | 3438   |  0.637% | 2547   |  0.588% | 
 | 126  | Emboar             |  0.61403% | 3313   |  0.614% | 2641   |  0.610% | 
 | 127  | Zygarde            |  0.60310% | 3254   |  0.603% | 2534   |  0.585% | 
 | 128  | Audino             |  0.59624% | 3217   |  0.596% | 2420   |  0.559% | 
 | 129  | Tyrantrum          |  0.59346% | 3202   |  0.593% | 2411   |  0.556% | 
 | 130  | Durant             |  0.58326% | 3147   |  0.583% | 2508   |  0.579% | 
 | 131  | Typhlosion         |  0.57566% | 3106   |  0.576% | 2351   |  0.543% | 
 | 132  | Ditto              |  0.57307% | 3092   |  0.573% | 2456   |  0.567% | 
 | 133  | Granbull           |  0.57233% | 3088   |  0.572% | 2481   |  0.573% | 
 | 134  | Feraligatr         |  0.56955% | 3073   |  0.570% | 2321   |  0.536% | 
 | 135  | Cradily            |  0.56603% | 3054   |  0.566% | 2504   |  0.578% | 
 | 136  | Lanturn            |  0.55194% | 2978   |  0.552% | 2492   |  0.575% | 
 | 137  | Flareon            |  0.54842% | 2959   |  0.548% | 2340   |  0.540% | 
 | 138  | Xatu               |  0.54657% | 2949   |  0.547% | 2401   |  0.554% | 
 | 139  | Mawile             |  0.53007% | 2860   |  0.530% | 2302   |  0.531% | 
 | 140  | Hitmonchan         |  0.51599% | 2784   |  0.516% | 2276   |  0.525% | 
 | 141  | Claydol            |  0.51339% | 2770   |  0.513% | 2329   |  0.538% | 
 | 142  | Miltank            |  0.50690% | 2735   |  0.507% | 2164   |  0.499% | 
 | 143  | Dusknoir           |  0.49708% | 2682   |  0.497% | 2220   |  0.512% | 
 | 144  | Golurk             |  0.46891% | 2530   |  0.469% | 2080   |  0.480% | 
 | 145  | Kabutops           |  0.46372% | 2502   |  0.464% | 1871   |  0.432% | 
 | 146  | Muk                |  0.46316% | 2499   |  0.463% | 1968   |  0.454% | 
 | 147  | Leafeon            |  0.45983% | 2481   |  0.460% | 1979   |  0.457% | 
 | 148  | Kecleon            |  0.44574% | 2405   |  0.446% | 1968   |  0.454% | 
 | 149  | Druddigon          |  0.43666% | 2356   |  0.437% | 2012   |  0.464% | 
 | 150  | Torkoal            |  0.43369% | 2340   |  0.434% | 2044   |  0.472% | 
 | 151  | Virizion           |  0.43073% | 2324   |  0.431% | 1764   |  0.407% | 
 | 152  | Archeops           |  0.42573% | 2297   |  0.426% | 1928   |  0.445% | 
 | 153  | Slaking            |  0.41961% | 2264   |  0.420% | 1781   |  0.411% | 
 | 154  | Lapras             |  0.41368% | 2232   |  0.414% | 1758   |  0.406% | 
 | 155  | Swellow            |  0.40645% | 2193   |  0.406% | 1687   |  0.389% | 
 | 156  | Zangoose           |  0.40367% | 2178   |  0.404% | 1648   |  0.380% | 
 | 157  | Torterra           |  0.38217% | 2062   |  0.382% | 1685   |  0.389% | 
 | 158  | Accelgor           |  0.38161% | 2059   |  0.382% | 1746   |  0.403% | 
 | 159  | Scyther            |  0.36215% | 1954   |  0.362% | 1564   |  0.361% | 
 | 160  | Gorebyss           |  0.36141% | 1950   |  0.361% | 1660   |  0.383% | 
 | 161  | Togetic            |  0.35937% | 1939   |  0.359% | 1594   |  0.368% | 
 | 162  | Pyroar             |  0.35900% | 1937   |  0.359% | 1478   |  0.341% | 
 | 163  | Vivillon           |  0.35715% | 1927   |  0.357% | 1470   |  0.339% | 
 | 164  | Meowstic           |  0.35678% | 1925   |  0.357% | 1651   |  0.381% | 
 | 165  | Cacturne           |  0.35585% | 1920   |  0.356% | 1466   |  0.338% | 
 | 166  | Liepard            |  0.34343% | 1853   |  0.343% | 1571   |  0.363% | 
 | 167  | Seismitoad         |  0.33065% | 1784   |  0.331% | 1581   |  0.365% | 
 | 168  | Gourgeist-Super    |  0.32972% | 1779   |  0.330% | 1468   |  0.339% | 
 | 169  | Moltres            |  0.32045% | 1729   |  0.320% | 1378   |  0.318% | 
 | 170  | Combusken          |  0.31693% | 1710   |  0.317% | 1420   |  0.328% | 
 | 171  | Lilligant          |  0.31619% | 1706   |  0.316% | 1264   |  0.292% | 
 | 172  | Magmortar          |  0.31081% | 1677   |  0.311% | 1272   |  0.294% | 
 | 173  | Drifblim           |  0.30581% | 1650   |  0.306% | 1386   |  0.320% | 
 | 174  | Pikachu            |  0.30433% | 1642   |  0.304% | 1228   |  0.283% | 
 | 175  | Golem              |  0.29766% | 1606   |  0.298% | 1348   |  0.311% | 
 | 176  | Shiftry            |  0.29172% | 1574   |  0.292% | 1255   |  0.290% | 
 | 177  | Omastar            |  0.29043% | 1567   |  0.290% | 1308   |  0.302% | 
 | 178  | Hariyama           |  0.29043% | 1567   |  0.290% | 1286   |  0.297% | 
 | 179  | Stoutland          |  0.28987% | 1564   |  0.290% | 1188   |  0.274% | 
 | 180  | Exeggutor          |  0.28765% | 1552   |  0.288% | 1186   |  0.274% | 
 | 181  | Avalugg            |  0.28023% | 1512   |  0.280% | 1168   |  0.270% | 
 | 182  | Fletchinder        |  0.27986% | 1510   |  0.280% | 1201   |  0.277% | 
 | 183  | Ursaring           |  0.27782% | 1499   |  0.278% | 1198   |  0.277% | 
 | 184  | Luxray             |  0.27375% | 1477   |  0.274% | 1149   |  0.265% | 
 | 185  | Glaceon            |  0.27115% | 1463   |  0.271% | 1082   |  0.250% | 
 | 186  | Poliwrath          |  0.26633% | 1437   |  0.266% | 1159   |  0.268% | 
 | 187  | Raichu             |  0.25521% | 1377   |  0.255% | 1088   |  0.251% | 
 | 188  | Meganium           |  0.25521% | 1377   |  0.255% | 1125   |  0.260% | 
 | 189  | Rampardos          |  0.25392% | 1370   |  0.254% | 978    |  0.226% | 
 | 190  | Armaldo            |  0.25280% | 1364   |  0.253% | 1099   |  0.254% | 
 | 191  | Chatot             |  0.24465% | 1320   |  0.245% | 1030   |  0.238% | 
 | 192  | Carracosta         |  0.24409% | 1317   |  0.244% | 1104   |  0.255% | 
 | 193  | Ninetales          |  0.24076% | 1299   |  0.241% | 1034   |  0.239% | 
 | 194  | Vileplume          |  0.24020% | 1296   |  0.240% | 1020   |  0.235% | 
 | 195  | Barbaracle         |  0.24001% | 1295   |  0.240% | 995    |  0.230% | 
 | 196  | Marowak            |  0.23334% | 1259   |  0.233% | 1001   |  0.231% | 
 | 197  | Politoed           |  0.23297% | 1257   |  0.233% | 1106   |  0.255% | 
 | 198  | Regice             |  0.23297% | 1257   |  0.233% | 1021   |  0.236% | 
 | 199  | Volbeat            |  0.22704% | 1225   |  0.227% | 1085   |  0.250% | 
 | 200  | Rhydon             |  0.22630% | 1221   |  0.226% | 1014   |  0.234% | 
 | 201  | Primeape           |  0.21203% | 1144   |  0.212% | 881    |  0.203% | 
 | 202  | Linoone            |  0.20962% | 1131   |  0.210% | 868    |  0.200% | 
 | 203  | Mantine            |  0.20702% | 1117   |  0.207% | 921    |  0.213% | 
 | 204  | Electrode          |  0.20554% | 1109   |  0.206% | 943    |  0.218% | 
 | 205  | Sawk               |  0.20109% | 1085   |  0.201% | 849    |  0.196% | 
 | 206  | Persian            |  0.19943% | 1076   |  0.199% | 895    |  0.207% | 
 | 207  | Tauros             |  0.19553% | 1055   |  0.196% | 781    |  0.180% | 
 | 208  | Sandslash          |  0.19479% | 1051   |  0.195% | 859    |  0.198% | 
 | 209  | Kingler            |  0.19424% | 1048   |  0.194% | 855    |  0.197% | 
 | 210  | Rapidash           |  0.19183% | 1035   |  0.192% | 817    |  0.189% | 
 | 211  | Bastiodon          |  0.18497% | 998    |  0.185% | 858    |  0.198% | 
 | 212  | Bouffalant         |  0.18293% | 987    |  0.183% | 732    |  0.169% | 
 | 213  | Skuntank           |  0.18256% | 985    |  0.183% | 765    |  0.177% | 
 | 214  | Samurott           |  0.18108% | 977    |  0.181% | 781    |  0.180% | 
 | 215  | Furfrou            |  0.17904% | 966    |  0.179% | 778    |  0.180% | 
 | 216  | Gurdurr            |  0.17867% | 964    |  0.179% | 705    |  0.163% | 
 | 217  | Crustle            |  0.17700% | 955    |  0.177% | 813    |  0.188% | 
 | 218  | Leavanny           |  0.17422% | 940    |  0.174% | 805    |  0.186% | 
 | 219  | Articuno           |  0.17329% | 935    |  0.173% | 730    |  0.168% | 
 | 220  | Klinklang          |  0.17144% | 925    |  0.171% | 725    |  0.167% | 
 | 221  | Probopass          |  0.17051% | 920    |  0.171% | 796    |  0.184% | 
 | 222  | Arbok              |  0.16996% | 917    |  0.170% | 733    |  0.169% | 
 | 223  | Tropius            |  0.16347% | 882    |  0.163% | 688    |  0.159% | 
 | 224  | Gogoat             |  0.16310% | 880    |  0.163% | 675    |  0.156% | 
 | 225  | Qwilfish           |  0.16199% | 874    |  0.162% | 750    |  0.173% | 
 | 226  | Masquerain         |  0.15809% | 853    |  0.158% | 737    |  0.170% | 
 | 227  | Mr. Mime           |  0.15735% | 849    |  0.157% | 683    |  0.158% | 
 | 228  | Jynx               |  0.15661% | 845    |  0.157% | 633    |  0.146% | 
 | 229  | Mesprit            |  0.15309% | 826    |  0.153% | 690    |  0.159% | 
 | 230  | Carbink            |  0.15272% | 824    |  0.153% | 724    |  0.167% | 
 | 231  | Dedenne            |  0.15068% | 813    |  0.151% | 685    |  0.158% | 
 | 232  | Floatzel           |  0.14975% | 808    |  0.150% | 646    |  0.149% | 
 | 233  | Cryogonal          |  0.14957% | 807    |  0.150% | 643    |  0.148% | 
 | 234  | Rotom-Fan          |  0.14883% | 803    |  0.149% | 674    |  0.156% | 
 | 235  | Dodrio             |  0.14790% | 798    |  0.148% | 614    |  0.142% | 
 | 236  | Ferroseed          |  0.14716% | 794    |  0.147% | 711    |  0.164% | 
 | 237  | Murkrow            |  0.13882% | 749    |  0.139% | 598    |  0.138% | 
 | 238  | Swoobat            |  0.13808% | 745    |  0.138% | 561    |  0.129% | 
 | 239  | Gigalith           |  0.13437% | 725    |  0.134% | 621    |  0.143% | 
 | 240  | Mightyena          |  0.13233% | 714    |  0.132% | 533    |  0.123% | 
 | 241  | Haunter            |  0.13122% | 708    |  0.131% | 567    |  0.131% | 
 | 242  | Walrein            |  0.12807% | 691    |  0.128% | 541    |  0.125% | 
 | 243  | Piloswine          |  0.12677% | 684    |  0.127% | 610    |  0.141% | 
 | 244  | Aurorus            |  0.11973% | 646    |  0.120% | 492    |  0.114% | 
 | 245  | Raticate           |  0.11899% | 642    |  0.119% | 501    |  0.116% | 
 | 246  | Tangela            |  0.11639% | 628    |  0.116% | 524    |  0.121% | 
 | 247  | Kangaskhan         |  0.11621% | 627    |  0.116% | 513    |  0.118% | 
 | 248  | Sawsbuck           |  0.11454% | 618    |  0.115% | 479    |  0.111% | 
 | 249  | Ariados            |  0.11287% | 609    |  0.113% | 537    |  0.124% | 
 | 250  | Lickilicky         |  0.11083% | 598    |  0.111% | 473    |  0.109% | 
 | 251  | Wigglytuff         |  0.10972% | 592    |  0.110% | 468    |  0.108% | 
 | 252  | Jumpluff           |  0.10731% | 579    |  0.107% | 479    |  0.111% | 
 | 253  | Regigigas          |  0.10713% | 578    |  0.107% | 449    |  0.104% | 
 | 254  | Musharna           |  0.10490% | 566    |  0.105% | 460    |  0.106% | 
 | 255  | Zebstrika          |  0.10398% | 561    |  0.104% | 459    |  0.106% | 
 | 256  | Emolga             |  0.10045% | 542    |  0.100% | 455    |  0.105% | 
 | 257  | Rotom-Frost        |  0.09879% | 533    |  0.099% | 418    |  0.096% | 
 | 258  | Relicanth          |  0.09619% | 519    |  0.096% | 423    |  0.098% | 
 | 259  | Dragonair          |  0.09341% | 504    |  0.093% | 392    |  0.090% | 
 | 260  | Beheeyem           |  0.09304% | 502    |  0.093% | 401    |  0.093% | 
 | 261  | Butterfree         |  0.09100% | 491    |  0.091% | 410    |  0.095% | 
 | 262  | Huntail            |  0.09082% | 490    |  0.091% | 406    |  0.094% | 
 | 263  | Victreebel         |  0.08563% | 462    |  0.086% | 364    |  0.084% | 
 | 264  | Dunsparce          |  0.08470% | 457    |  0.085% | 355    |  0.082% | 
 | 265  | Nosepass           |  0.08118% | 438    |  0.081% | 357    |  0.082% | 
 | 266  | Vanilluxe          |  0.08099% | 437    |  0.081% | 330    |  0.076% | 
 | 267  | Purugly            |  0.08025% | 433    |  0.080% | 358    |  0.083% | 
 | 268  | Wailord            |  0.07951% | 429    |  0.080% | 341    |  0.079% | 
 | 269  | Vespiquen          |  0.07803% | 421    |  0.078% | 320    |  0.074% | 
 | 270  | Aron               |  0.07747% | 418    |  0.077% | 307    |  0.071% | 
 | 271  | Seviper            |  0.07729% | 417    |  0.077% | 312    |  0.072% | 
 | 272  | Bayleef            |  0.07655% | 413    |  0.077% | 335    |  0.077% | 
 | 273  | Throh              |  0.07525% | 406    |  0.075% | 333    |  0.077% | 
 | 274  | Altaria            |  0.07506% | 405    |  0.075% | 315    |  0.073% | 
 | 275  | Grumpig            |  0.07358% | 397    |  0.074% | 326    |  0.075% | 
 | 276  | Whiscash           |  0.07321% | 395    |  0.073% | 314    |  0.072% | 
 | 277  | Spinda             |  0.07228% | 390    |  0.072% | 305    |  0.070% | 
 | 278  | Hypno              |  0.07061% | 381    |  0.071% | 303    |  0.070% | 
 | 279  | Delcatty           |  0.06950% | 375    |  0.070% | 275    |  0.063% | 
 | 280  | Machoke            |  0.06839% | 369    |  0.068% | 318    |  0.073% | 
 | 281  | Pelipper           |  0.06765% | 365    |  0.068% | 309    |  0.071% | 
 | 282  | Garbodor           |  0.06746% | 364    |  0.067% | 295    |  0.068% | 
 | 283  | Beartic            |  0.06691% | 361    |  0.067% | 263    |  0.061% | 
 | 284  | Unfezant           |  0.06672% | 360    |  0.067% | 303    |  0.070% | 
 | 285  | Magmar             |  0.06654% | 359    |  0.067% | 251    |  0.058% | 
 | 286  | Golduck            |  0.06487% | 350    |  0.065% | 292    |  0.067% | 
 | 287  | Gallade            |  0.06339% | 342    |  0.063% | 271    |  0.063% | 
 | 288  | Octillery          |  0.06098% | 329    |  0.061% | 264    |  0.061% | 
 | 289  | Misdreavus         |  0.06061% | 327    |  0.061% | 272    |  0.063% | 
 | 290  | Parasect           |  0.05968% | 322    |  0.060% | 246    |  0.057% | 
 | 291  | Magcargo           |  0.05912% | 319    |  0.059% | 263    |  0.061% | 
 | 292  | Noctowl            |  0.05894% | 318    |  0.059% | 234    |  0.054% | 
 | 293  | Stunfisk           |  0.05727% | 309    |  0.057% | 272    |  0.063% | 
 | 294  | Sneasel            |  0.05616% | 303    |  0.056% | 224    |  0.052% | 
 | 295  | Wobbuffet          |  0.05319% | 287    |  0.053% | 208    |  0.048% | 
 | 296  | Swalot             |  0.05208% | 281    |  0.052% | 228    |  0.053% | 
 | 297  | Clefairy           |  0.05190% | 280    |  0.052% | 235    |  0.054% | 
 | 298  | Pachirisu          |  0.05097% | 275    |  0.051% | 213    |  0.049% | 
 | 299  | Simisage           |  0.04949% | 267    |  0.049% | 212    |  0.049% | 
 | 300  | Rattata            |  0.04930% | 266    |  0.049% | 211    |  0.049% | 
 | 301  | Riolu              |  0.04837% | 261    |  0.048% | 195    |  0.045% | 
 | 302  | Seaking            |  0.04782% | 258    |  0.048% | 192    |  0.044% | 
 | 303  | Rotom              |  0.04652% | 251    |  0.047% | 215    |  0.050% | 
 | 304  | Basculin           |  0.04578% | 247    |  0.046% | 190    |  0.044% | 
 | 305  | Maractus           |  0.04559% | 246    |  0.046% | 197    |  0.045% | 
 | 306  | Vigoroth           |  0.04541% | 245    |  0.045% | 179    |  0.041% | 
 | 307  | Heatmor            |  0.04374% | 236    |  0.044% | 186    |  0.043% | 
