 | 102  | Sudowoodo          |  1.36073% | 906    |  1.361% | 786    |  1.456% | 
 | 103  | Noctowl            |  1.33670% | 890    |  1.337% | 681    |  1.261% | 
 | 104  | Girafarig          |  1.32318% | 881    |  1.323% | 703    |  1.302% | 
 | 105  | Beartic            |  1.26310% | 841    |  1.263% | 650    |  1.204% | 
 | 106  | Masquerain         |  1.25109% | 833    |  1.251% | 727    |  1.347% | 
 | 107  | Gastly             |  1.21054% | 806    |  1.211% | 613    |  1.135% | 
 | 108  | Seadra             |  1.20303% | 801    |  1.203% | 622    |  1.152% | 
 | 109  | Vibrava            |  1.19101% | 793    |  1.191% | 659    |  1.221% | 
 | 110  | Delibird           |  1.17900% | 785    |  1.179% | 659    |  1.221% | 
 | 111  | Bellossom          |  1.05584% | 703    |  1.056% | 565    |  1.047% | 
 | 112  | Meditite           |  1.05434% | 702    |  1.054% | 540    |  1.000% | 
 | 113  | Dunsparce          |  1.03031% | 686    |  1.030% | 579    |  1.072% | 
 | 114  | Eelektrik          |  1.01078% | 673    |  1.011% | 579    |  1.072% | 
 | 115  | Abra               |  1.00628% | 670    |  1.006% | 481    |  0.891% | 
 | 116  | Lunatone           |  0.98375% | 655    |  0.984% | 508    |  0.941% | 
 | 117  | Corsola            |  0.97023% | 646    |  0.970% | 528    |  0.978% | 
 | 118  | Porygon            |  0.96122% | 640    |  0.961% | 522    |  0.967% | 
 | 119  | Spinda             |  0.95221% | 634    |  0.952% | 522    |  0.967% | 
 | 120  | Yanma              |  0.94170% | 627    |  0.942% | 474    |  0.878% | 
 | 121  | Plusle             |  0.92217% | 614    |  0.922% | 514    |  0.952% | 
 | 122  | Dwebble            |  0.91767% | 611    |  0.918% | 562    |  1.041% | 
 | 123  | Pupitar            |  0.91767% | 611    |  0.918% | 488    |  0.904% | 
 | 124  | Farfetch'd         |  0.91466% | 609    |  0.915% | 443    |  0.821% | 
 | 125  | Gloom              |  0.90715% | 604    |  0.907% | 504    |  0.934% | 
 | 126  | Quilava            |  0.90415% | 602    |  0.904% | 471    |  0.872% | 
 | 127  | Kricketune         |  0.89063% | 593    |  0.891% | 516    |  0.956% | 
 | 128  | Natu               |  0.88012% | 586    |  0.880% | 457    |  0.846% | 
 | 129  | Croconaw           |  0.86960% | 579    |  0.870% | 453    |  0.839% | 
 | 130  | Stantler           |  0.85459% | 569    |  0.855% | 459    |  0.850% | 
 | 131  | Mothim             |  0.84708% | 564    |  0.847% | 439    |  0.813% | 
 | 132  | Wormadam-Sandy     |  0.81854% | 545    |  0.819% | 488    |  0.904% | 
 | 133  | Honedge            |  0.81403% | 542    |  0.814% | 456    |  0.845% | 
 | 134  | Minun              |  0.78550% | 523    |  0.785% | 434    |  0.804% | 
 | 135  | Gourgeist          |  0.76747% | 511    |  0.767% | 441    |  0.817% | 
 | 136  | Drilbur            |  0.75246% | 501    |  0.752% | 399    |  0.739% | 
